"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2021-02-17 16:59:44.37",3259691,13.43728,9.901051,74.9365,768.1741,1.4,314.2599,800.8553,4.004275,0,0,0
"2021-02-17 17:05:44.43",3259763,13.43701,9.219948,74.25452,767.9755,3.65,347.9432,840.455,4.202273,0,0,0
"2021-02-17 17:11:44.46",3259835,13.4316,9.321148,74.66108,768.0178,3.35,335.5034,878.3538,4.391768,0,0,0
"2021-02-17 17:17:44.51",3259907,13.43142,9.303871,74.23604,768.0627,3.35,349.658,916.2418,4.581207,0,0,0
"2021-02-17 17:23:44.32",3259979,13.4258,9.269772,73.31872,768.015,3.8,342.3396,954.1326,4.770661,0,0,0
"2021-02-17 17:29:44.31",3260051,13.42577,9.439571,71.85806,768.0616,3.8,341.9089,990.2977,4.951487,0,0,0
"2021-02-17 17:35:44.31",3260123,13.42577,9.558441,70.31252,768.1553,3.95,330.0718,1026.467,5.132331,0,0,0
"2021-02-17 17:41:44.31",3260195,13.4147,9.762245,70.21062,768.2491,4.1,315.9631,1060.905,5.304523,0,0,0
"2021-02-17 17:47:44.32",3260267,13.41433,10.1693,68.98704,768.2456,3.8,314.7162,1095.345,5.476721,0,0,0
"2021-02-17 17:53:44.32",3260339,13.41455,9.862633,71.56714,768.2394,4.1,331.9987,1126.28,5.631398,0,0,0
"2021-02-17 17:59:44.32",3260411,13.40828,9.827183,72.10846,768.2299,3.8,329.9085,1157.249,5.786242,0,0,0
"2021-02-17 18:05:44.31",3260483,13.40261,9.961216,72.71717,768.1714,4.1,349.312,1187.393,5.936963,0,0,0
"2021-02-17 18:11:44.31",3260555,13.40187,10.02742,70.91463,768.2541,3.35,348.6782,1217.515,6.087573,0,0,0
"2021-02-17 18:17:44.33",3260627,13.40157,10.21307,71.0998,768.2938,3.35,333.3444,1245.049,6.225245,0,0,0
"2021-02-17 18:23:44.38",3260699,13.39038,10.51825,70.5897,768.1971,3.35,317.2504,1277.751,6.388753,0,0,0
"2021-02-17 18:29:44.32",3260771,13.38972,10.73779,69.51824,768.2363,4.1,325.7542,1350.902,6.75451,0,0,0
"2021-02-17 18:35:44.32",3260843,13.38371,10.83653,69.03852,768.1229,3.5,334.4124,1370.691,6.853454,0,0,0
"2021-02-17 18:41:44.39",3260915,13.37828,10.93568,67.98215,768.1528,2.9,307.6678,1457.669,7.288343,0,0,0
"2021-02-17 18:47:44.33",3260987,13.3775,10.98708,65.2492,768.3431,3.2,315.3922,1408.566,7.04283,0,0,0
"2021-02-17 18:53:44.33",3261059,13.37165,11.20641,66.14727,768.4282,2.6,340.9624,1408.488,7.042437,0,0,0
"2021-02-17 18:59:44.34",3261131,13.36599,11.13679,67.40141,768.5112,2.75,323.166,1408.44,7.042196,0,0,0
"2021-02-17 19:05:44.34",3261203,13.3593,10.91309,69.89304,768.3052,2.9,326.3262,1417.016,7.085079,0,0,0
"2021-02-17 19:11:44.34",3261275,13.35306,10.85926,69.39675,768.4744,2.6,343.6364,1432.499,7.162491,0,0,0
"2021-02-17 19:17:44.34",3261347,13.35277,10.7732,71.7547,768.467,2.6,333.1596,1447.981,7.239901,0.0002016198,1.008099E-006,0
"2021-02-17 19:23:44.35",3261419,13.35265,10.85889,70.07526,768.472,3.2,337.2521,1463.443,7.317215,0.0002016214,1.008107E-006,0
"2021-02-17 19:29:44.35",3261491,13.35284,10.99482,61.45181,768.473,2.75,344.5669,1477.15,7.385747,0.0002016081,1.008041E-006,0
"2021-02-17 19:35:44.35",3261563,13.34713,11.0785,57.66489,768.3248,2.6,329.1187,1514.958,7.57479,0.0002015993,1.007996E-006,0
"2021-02-17 19:41:44.36",3261635,13.34236,11.19698,55.03336,768.1353,2.3,339.131,1579.505,7.897524,0.000201598,1.00799E-006,0
"2021-02-17 19:47:44.36",3261707,13.34186,11.36659,52.5888,768.0406,1.55,336.1185,1590.661,7.953301,0.0002015946,1.007973E-006,0
"2021-02-17 19:53:44.36",3261779,13.3306,11.57023,49.60112,768.1808,2.3,323.4268,1561.344,7.806719,0.0002015892,1.007946E-006,0
"2021-02-17 19:59:44.35",3261851,13.33051,12.43523,47.00329,768.1765,2,302.0551,1553.545,7.767721,0,0,0
"2021-02-17 20:05:44.37",3261923,13.31942,12.96043,45.42375,768.1235,1.7,329.152,1530.233,7.651161,0,0,0
"2021-02-17 20:11:44.37",3261995,13.31843,13.36526,44.13158,767.9208,2,312.1202,1525.023,7.625113,0,0,0
"2021-02-17 20:17:44.37",3262067,13.31214,13.80374,42.53381,767.8572,1.55,341.5218,1526.763,7.633814,0,0,0
"2021-02-17 20:23:44.36",3262139,13.3063,13.76863,41.92188,767.8503,0.95,292.1668,1525.054,7.625269,0,0,0
"2021-02-17 20:29:44.39",3262211,13.30064,13.46265,44.5013,767.7538,1.55,334.8919,1528.483,7.642412,0,0,0
"2021-02-17 20:35:44.47",3262283,13.29506,13.73401,43.24519,767.7995,2.15,322.536,1567.171,7.835851,0,0,0
"2021-02-17 20:41:44.52",3262355,13.29467,13.69951,43.68601,767.7026,1.25,7.623022,1531.038,7.655188,0,0,0
"2021-02-17 20:47:44.53",3262427,13.28854,13.325,44.97494,767.649,0,13.28624,1506.071,7.530352,0,0,0
"2021-02-17 20:53:44.53",3262499,13.2829,13.73205,45.7554,767.4131,0,289.5717,1498.269,7.491342,0,0,0
