"","datetime","ctd_temp","ctd_sal","ctd_o2_mg_l","pH_int","pH_ext","abs_pH_diff","pH_int_v","pH_ext_v","abs_v_diff","pH_temp","press_dbar","cond_Sm","RH","pH_int_temp"
"2054",2021-01-12 14:00:01,11.166,30.0473,8.304,7.8273,7.8355,0.00819999999999954,-0.920555,-0.873208,0.047347,11.0178,15.715,3.41805,8.4,11.2
"2055",2021-01-12 14:20:01,11.1478,29.9139,8.304,7.8301,7.8372,0.00710000000000033,-0.920404,-0.873017,0.047387,11.012,16.177,3.40286,8.4,11.2
"2056",2021-01-12 14:40:01,11.1613,30.2974,8.277,7.827,7.8414,0.0144000000000002,-0.920577,-0.873097,0.04748,11.0094,16.283,3.44332,8.3,11.2
"2057",2021-01-12 15:00:01,11.1168,29.973,8.368,7.8313,7.8426,0.0113000000000003,-0.920351,-0.872785,0.047566,10.9953,16.987,3.40638,8.3,11.2
"2058",2021-01-12 15:20:01,11.1414,30.4114,8.35,7.8307,7.8498,0.0190999999999999,-0.920373,-0.872734,0.047639,10.9957,17.131,3.45336,8.3,11.2
"2059",2021-01-12 15:40:01,11.1486,30.6242,8.391,7.8358,7.8589,0.0231000000000003,-0.920086,-0.872394,0.047692,10.9989,17.107,3.47574,8.3,11.2
"2060",2021-01-12 16:00:01,11.1526,30.812,8.428,7.8408,7.8671,0.0263,-0.919803,-0.872089,0.047714,11.0065,16.505,3.49525,8.4,11.2
"2061",2021-01-12 16:20:01,11.154,30.9218,8.432,7.8424,7.8689,0.0265000000000004,-0.919709,-0.872079,0.04763,11.0078,16.233,3.50658,8.4,11.2
"2062",2021-01-12 16:40:01,11.1527,30.9211,8.428,7.8437,7.8698,0.0260999999999996,-0.919636,-0.872031,0.047605,11.0094,16.464,3.50641,8.4,11.2
"2063",2021-01-12 17:00:01,11.1581,30.9999,8.439,7.845,7.8723,0.0273000000000003,-0.919561,-0.87195,0.047611,11.012,16.878,3.51493,8.4,11.2
"2064",2021-01-12 17:20:01,11.1584,30.977,8.451,7.8444,7.8722,0.0278,-0.919595,-0.871938,0.0476570000000001,11.0141,17.244,3.51264,8.3,11.2
"2065",2021-01-12 17:40:01,11.1584,30.9866,8.448,7.8438,7.8719,0.0281000000000002,-0.919631,-0.871959,0.0476719999999999,11.0152,16.839,3.5136,8.4,11.2
"2066",2021-01-12 18:00:01,11.158,31.0027,8.449,7.8457,7.8728,0.0270999999999999,-0.919522,-0.871921,0.047601,11.0152,16.678,3.51521,8.4,11.2
"2067",2021-01-12 18:20:01,11.1588,31.0843,8.454,7.8465,7.8737,0.0272000000000006,-0.91948,-0.871938,0.047542,11.0152,16.66,3.52362,8.4,11.2
"2068",2021-01-12 18:40:01,11.1584,31.0876,8.456,7.8474,7.8743,0.0268999999999995,-0.919426,-0.871909,0.0475169999999999,11.0162,16.678,3.52391,8.3,11.2
"2069",2021-01-12 19:00:01,11.1589,31.0836,8.46,7.8478,7.8739,0.0260999999999996,-0.919404,-0.87193,0.047474,11.0177,16.64,3.52354,8.4,11.2
"2070",2021-01-12 19:20:01,11.1581,31.0433,8.463,7.8485,7.8733,0.0248000000000008,-0.919366,-0.87193,0.047436,11.0152,16.629,3.51936,8.4,11.2
"2071",2021-01-12 19:40:01,11.1587,31.0688,8.451,7.8467,7.8711,0.0244,-0.919467,-0.872076,0.0473910000000001,11.0157,16.732,3.52202,8.4,11.2
"2072",2021-01-12 20:00:01,11.1656,31.3427,8.469,7.8538,7.8819,0.0281000000000002,-0.919065,-0.871691,0.047374,11.0194,16.612,3.55057,8.4,11.2
"2073",2021-01-12 20:20:01,11.1638,31.3818,8.508,7.8568,7.8856,0.0288000000000004,-0.918892,-0.871514,0.047378,11.0206,16.844,3.5544,8.4,11.2
"2074",2021-01-12 20:40:01,11.1633,31.3295,8.484,7.8537,7.8829,0.0292000000000003,-0.919072,-0.871625,0.047447,11.0207,17.366,3.54905,8.4,11.2
"2075",2021-01-12 21:00:01,11.1615,31.2955,8.506,7.8503,7.8792,0.0289000000000001,-0.919265,-0.871807,0.047458,11.0204,17.771,3.54544,8.4,11.2
"2076",2021-01-12 21:20:01,11.167,31.1536,8.452,7.8419,7.8695,0.0276000000000005,-0.919733,-0.872226,0.0475070000000001,11.0225,17.902,3.53144,8.4,11.2
"2077",2021-01-12 21:40:01,11.1929,31.036,8.44,7.8378,7.8637,0.0259,-0.919958,-0.872436,0.0475220000000001,11.0374,17.7,3.52165,8.4,11.2
"2078",2021-01-12 22:00:01,11.1972,30.8016,8.439,7.8351,7.8582,0.0231000000000003,-0.920107,-0.872542,0.047565,11.0486,17.725,3.49806,8.4,11.2
"2079",2021-01-12 22:20:01,11.3047,29.4467,8.48,7.8246,7.8277,0.00309999999999988,-0.920667,-0.87302,0.047647,11.123,17.839,3.36785,8.4,11.3
"2080",2021-01-12 22:40:01,11.2869,29.5384,8.446,7.8209,7.8266,0.00570000000000004,-0.92088,-0.873177,0.0477030000000001,11.1278,17.429,3.37582,8.4,11.3
"2081",2021-01-12 23:00:01,11.2821,29.3596,8.432,7.8209,7.8241,0.00319999999999965,-0.920882,-0.873163,0.047719,11.1329,17.567,3.35699,8.4,11.4
"2082",2021-01-12 23:20:01,11.2678,29.205,8.434,7.8215,7.8219,0.000399999999999956,-0.920852,-0.873166,0.047686,11.1251,17.079,3.33983,8.4,11.4
"2083",2021-01-12 23:40:01,11.2378,29.104,8.431,7.8215,7.8194,0.00210000000000043,-0.920864,-0.873244,0.04762,11.1033,16.846,3.32695,8.4,11.3
"2084",2021-01-13 00:00:01,11.1785,29.5515,8.398,7.8207,7.8259,0.00519999999999943,-0.920924,-0.873317,0.047607,11.057,16.994,3.36821,8.4,11.3
"2085",2021-01-13 00:20:01,11.1865,29.484,8.391,7.8214,7.8247,0.0033000000000003,-0.920887,-0.873318,0.047569,11.0513,16.822,3.36192,8.4,11.2
"2086",2021-01-13 00:40:01,11.1956,29.333,8.39,7.8221,7.8227,0.000600000000000378,-0.920844,-0.873293,0.047551,11.0539,16.671,3.34711,8.4,11.2
"2087",2021-01-13 01:00:01,11.2043,29.1661,8.394,7.8226,7.8201,0.00250000000000039,-0.920812,-0.873286,0.047526,11.0596,16.592,3.33062,8.4,11.3
"2088",2021-01-13 01:20:01,11.2314,28.7708,8.412,7.8224,7.8141,0.0083000000000002,-0.920813,-0.873255,0.047558,11.0766,16.461,3.29201,8.4,11.3
"2089",2021-01-13 01:40:01,11.2586,28.4319,8.443,7.8249,7.8105,0.0144000000000002,-0.920664,-0.873143,0.047521,11.0995,16.32,3.25912,8.4,11.3
"2090",2021-01-13 02:00:01,11.2979,27.9129,8.518,7.8309,7.8094,0.0214999999999996,-0.920311,-0.872706,0.047605,11.136,16.448,3.20839,8.4,11.3
"2091",2021-01-13 02:20:01,11.2312,26.8997,8.55,7.8226,7.787,0.0356000000000005,-0.9208,-0.873108,0.047692,11.1053,16.483,3.09777,8.4,11.3
"2092",2021-01-13 02:40:01,11.2084,26.6259,8.528,7.8163,7.779,0.0373000000000001,-0.921166,-0.873326,0.04784,11.0878,16.785,3.0675,8.4,11.3
"2093",2021-01-13 03:00:01,11.1848,26.3628,8.532,7.8151,7.775,0.0400999999999998,-0.921239,-0.873331,0.0479080000000001,11.0622,15.71,3.03823,8.4,11.3
"2094",2021-01-13 03:20:01,11.1794,26.2983,8.536,7.8174,7.7762,0.0411999999999999,-0.921114,-0.873205,0.047909,11.0513,15.103,3.03107,8.4,11.3
"2095",2021-01-13 03:40:01,11.1893,26.32,8.522,7.8247,7.7841,0.0406000000000004,-0.920695,-0.872775,0.0479200000000001,11.0519,15.272,3.03408,8.4,11.3
"2096",2021-01-13 04:00:01,11.1704,26.1949,8.533,7.8232,7.7815,0.0416999999999996,-0.920789,-0.872815,0.047974,11.0403,15.408,3.01962,8.4,11.3
"2097",2021-01-13 04:20:01,11.1675,26.2247,8.521,7.8216,7.7818,0.0398000000000005,-0.920882,-0.872829,0.048053,11.0319,15.458,3.02251,8.4,11.2
"2098",2021-01-13 04:40:01,11.1732,26.5197,8.48,7.82,7.7872,0.0327999999999999,-0.920967,-0.872796,0.048171,11.0429,15.5,3.05373,8.4,11.3
"2099",2021-01-13 05:00:01,11.2078,27.1504,8.448,7.8176,7.7973,0.0202999999999998,-0.921093,-0.872777,0.048316,11.0544,16.119,3.12209,8.4,11.3
"2100",2021-01-13 05:20:01,11.2127,27.5215,8.477,7.8193,7.8075,0.0118,-0.920996,-0.872534,0.048462,11.0628,16.608,3.16107,8.4,11.3
"2101",2021-01-13 05:40:01,11.2322,28.6983,8.43,7.8238,7.8327,0.00889999999999969,-0.920734,-0.872142,0.0485920000000001,11.0795,15.976,3.28457,8.4,11.3
"2102",2021-01-13 06:00:01,11.2336,29.9866,8.384,7.834,7.8628,0.0288000000000004,-0.920156,-0.871564,0.048592,11.0847,15.533,3.41746,8.4,11.3
"2103",2021-01-13 06:20:01,11.233,29.7889,8.411,7.8361,7.8597,0.0236000000000001,-0.920038,-0.871567,0.048471,11.0874,15.902,3.3971,8.4,11.3
"2104",2021-01-13 06:40:01,11.2327,29.8747,8.409,7.8364,7.8602,0.0237999999999996,-0.92002,-0.871616,0.048404,11.0879,15.925,3.40591,8.4,11.3
"2105",2021-01-13 07:00:01,11.2318,29.9504,8.398,7.8364,7.8602,0.0237999999999996,-0.920024,-0.871677,0.0483469999999999,11.0887,15.802,3.41361,8.4,11.3
"2106",2021-01-13 07:20:01,11.2312,29.9623,8.395,7.8361,7.859,0.0228999999999999,-0.920041,-0.871756,0.048285,11.0885,15.861,3.41478,8.4,11.3
"2107",2021-01-13 07:40:01,11.23,30.1601,8.359,7.8346,7.8602,0.0255999999999998,-0.920124,-0.871858,0.048266,11.0879,15.935,3.43501,8.4,11.3
"2108",2021-01-13 08:00:01,11.2288,30.1314,8.358,7.8336,7.858,0.0244,-0.920179,-0.871963,0.0482159999999999,11.0879,16.055,3.43196,8.4,11.3
"2109",2021-01-13 08:20:01,11.2238,30.5984,8.352,7.8345,7.8659,0.0313999999999997,-0.920132,-0.871914,0.048218,11.0833,16.035,3.47945,8.4,11.3
"2110",2021-01-13 08:40:01,11.2231,30.6383,8.369,7.837,7.8677,0.0307000000000004,-0.919993,-0.871847,0.0481459999999999,11.0821,15.986,3.48347,8.4,11.3
"2111",2021-01-13 09:00:01,11.2202,30.8204,8.373,7.8395,7.8724,0.0328999999999997,-0.91985,-0.871739,0.0481109999999999,11.0816,16.012,3.50188,8.4,11.3
"2112",2021-01-13 09:20:01,11.221,30.9891,8.387,7.8418,7.8766,0.0347999999999997,-0.919722,-0.871643,0.0480790000000001,11.0795,15.968,3.5192,8.4,11.3
"2113",2021-01-13 09:40:01,11.2206,31.0041,8.398,7.8428,7.8768,0.0339999999999998,-0.919668,-0.871647,0.0480210000000001,11.0795,15.971,3.52071,8.4,11.3
"2114",2021-01-13 10:00:01,11.2201,30.9857,8.393,7.8433,7.876,0.0327000000000002,-0.919636,-0.871675,0.047961,11.0795,15.951,3.51878,8.4,11.3
"2115",2021-01-13 10:20:01,11.2198,30.976,8.397,7.8429,7.8742,0.0312999999999999,-0.919659,-0.871768,0.047891,11.0775,16.024,3.51777,8.4,11.3
"2116",2021-01-13 10:40:01,11.2196,30.9581,8.391,7.8428,7.8731,0.0302999999999995,-0.919667,-0.871817,0.0478500000000001,11.0775,16.319,3.51593,8.4,11.3
"2117",2021-01-13 11:00:01,11.2197,30.9426,8.375,7.8411,7.8715,0.0304000000000002,-0.919761,-0.871897,0.047864,11.077,16.371,3.51436,8.4,11.3
"2118",2021-01-13 11:20:01,11.2196,30.9165,8.385,7.8386,7.8689,0.0303000000000004,-0.919904,-0.872021,0.047883,11.0775,16.656,3.51169,8.4,11.3
"2119",2021-01-13 11:40:01,11.2211,30.8709,8.37,7.8363,7.8656,0.0293000000000001,-0.920035,-0.872167,0.047868,11.0775,16.905,3.50716,8.4,11.3
"2120",2021-01-13 12:00:01,11.2224,30.7988,8.321,7.8316,7.8601,0.0285000000000002,-0.920299,-0.872417,0.047882,11.0794,16.775,3.49988,8.4,11.3
"2121",2021-01-13 12:20:01,11.2235,30.7736,8.289,7.8278,7.8559,0.0281000000000002,-0.920514,-0.872628,0.0478860000000001,11.0795,16.751,3.4974,8.4,11.3
"2122",2021-01-13 12:40:01,11.2242,30.6956,8.285,7.8272,7.8541,0.0268999999999995,-0.920547,-0.872666,0.047881,11.0802,16.612,3.48946,8.4,11.3
"2123",2021-01-13 13:00:01,11.2242,30.647,8.288,7.8271,7.8527,0.0255999999999998,-0.920551,-0.872702,0.047849,11.0821,16.425,3.48448,8.4,11.3
"2124",2021-01-13 13:20:01,11.2254,30.5672,8.282,7.8263,7.8498,0.0235000000000003,-0.920593,-0.872794,0.047799,11.0821,16.224,3.47639,8.4,11.3
"2125",2021-01-13 13:40:01,11.215,30.0566,8.268,7.8225,7.8368,0.0143000000000004,-0.920811,-0.873106,0.047705,11.0795,16.214,3.42313,8.4,11.3
"2126",2021-01-13 14:00:01,11.2025,29.7719,8.261,7.8231,7.8315,0.00839999999999996,-0.920786,-0.873171,0.047615,11.0712,15.742,3.3928,8.4,11.3
"2127",2021-01-13 14:20:01,11.1951,29.6143,8.279,7.8248,7.8295,0.00470000000000059,-0.920688,-0.87315,0.047538,11.0628,15.59,3.37599,8.4,11.3
"2128",2021-01-13 14:40:01,11.2003,29.7152,8.268,7.8237,7.8281,0.0044000000000004,-0.920751,-0.873316,0.047435,11.0599,15.488,3.38679,8.4,11.3
"2129",2021-01-13 15:00:01,11.1929,29.5986,8.241,7.8246,7.8266,0.00199999999999978,-0.920699,-0.873306,0.047393,11.0549,15.682,3.3742,8.4,11.3
"2130",2021-01-13 15:20:01,11.1876,29.5725,8.206,7.8198,7.8227,0.00290000000000035,-0.920972,-0.873504,0.0474680000000001,11.0491,16.037,3.37109,8.4,11.3
"2131",2021-01-13 15:40:01,11.1973,30.1853,8.262,7.8252,7.8392,0.0140000000000002,-0.920664,-0.873091,0.0475730000000001,11.0573,16.961,3.43489,8.4,11.3
"2132",2021-01-13 16:00:01,11.165,29.8609,8.309,7.826,7.8369,0.0109000000000004,-0.920632,-0.872975,0.0476570000000001,11.0352,16.798,3.39888,8.4,11.3
"2133",2021-01-13 16:20:01,11.1873,30.3882,8.291,7.8272,7.8469,0.0196999999999994,-0.920558,-0.872838,0.04772,11.0424,17.253,3.45486,8.4,11.2
"2134",2021-01-13 16:40:01,11.2046,30.8245,8.315,7.8327,7.8599,0.0271999999999997,-0.920239,-0.87246,0.047779,11.0539,16.908,3.501,8.4,11.3
"2135",2021-01-13 17:00:01,11.1993,30.7948,8.349,7.8332,7.8599,0.0266999999999999,-0.920216,-0.872442,0.047774,11.0544,16.344,3.49748,8.4,11.3
"2136",2021-01-13 17:20:01,11.1984,30.7815,8.351,7.8342,7.8597,0.0255000000000001,-0.920157,-0.872444,0.047713,11.0551,16.331,3.49604,8.4,11.2
"2137",2021-01-13 17:40:01,11.1987,30.7832,8.347,7.8338,7.8591,0.0252999999999997,-0.920182,-0.872478,0.0477040000000001,11.0561,16.776,3.49626,8.4,11.3
"2138",2021-01-13 18:00:01,11.1974,30.7516,8.354,7.8333,7.8586,0.0252999999999997,-0.92021,-0.872482,0.047728,11.0569,16.891,3.49292,8.4,11.3
"2139",2021-01-13 18:20:01,11.1992,30.8005,8.364,7.8331,7.8595,0.0263999999999998,-0.920222,-0.872466,0.047756,11.057,17.194,3.49809,8.4,11.3
"2140",2021-01-13 18:40:01,11.2006,30.8194,8.371,7.8325,7.8593,0.0268000000000006,-0.920253,-0.872494,0.047759,11.057,16.976,3.50014,8.4,11.2
"2141",2021-01-13 19:00:01,11.2021,30.8392,8.362,7.833,7.8599,0.0268999999999995,-0.920223,-0.872474,0.047749,11.0596,16.82,3.50228,8.4,11.3
"2142",2021-01-13 19:20:01,11.2043,30.9038,8.368,7.8352,7.8623,0.0270999999999999,-0.920098,-0.872392,0.047706,11.0607,16.721,3.50907,8.4,11.3
"2143",2021-01-13 19:40:01,11.2047,30.9382,8.376,7.837,7.8635,0.0265000000000004,-0.919998,-0.872356,0.047642,11.0619,16.643,3.51262,8.4,11.3
"2144",2021-01-13 20:00:01,11.2064,30.9412,8.372,7.8376,7.8632,0.0255999999999998,-0.919963,-0.872373,0.04759,11.0628,16.664,3.51308,8.4,11.3
"2145",2021-01-13 20:20:01,11.2078,30.9763,8.364,7.8376,7.8632,0.0255999999999998,-0.919962,-0.872402,0.0475599999999999,11.0634,16.885,3.51679,8.4,11.3
"2146",2021-01-13 20:40:01,11.2099,31.0782,8.347,7.8383,7.8665,0.0282,-0.919924,-0.872296,0.047628,11.0654,17.278,3.52742,8.4,11.3
"2147",2021-01-13 21:00:01,11.2162,31.1614,8.401,7.8401,7.87,0.0299000000000005,-0.91982,-0.872168,0.0476519999999999,11.07,17.597,3.53648,8.4,11.3
"2148",2021-01-13 21:20:01,11.2189,31.197,8.422,7.8416,7.8727,0.0311000000000003,-0.919732,-0.872042,0.04769,11.0738,17.225,3.54033,8.4,11.3
"2149",2021-01-13 21:40:01,11.2189,31.165,8.45,7.8404,7.8711,0.0307000000000004,-0.919802,-0.872106,0.047696,11.0742,17.627,3.53708,8.4,11.3
"2150",2021-01-13 22:00:01,11.2144,31.0739,8.359,7.8317,7.8616,0.0299000000000005,-0.920295,-0.872568,0.047727,11.0712,17.968,3.52739,8.4,11.3
"2151",2021-01-13 22:20:01,11.2354,30.9326,8.315,7.825,7.8524,0.0274000000000001,-0.920667,-0.872948,0.0477190000000001,11.0854,17.9,3.51474,8.4,11.3
"2152",2021-01-13 22:40:01,11.2527,30.7301,8.313,7.8211,7.846,0.0248999999999997,-0.92088,-0.873129,0.047751,11.1021,17.8,3.49547,8.4,11.3
"2153",2021-01-13 23:00:01,11.3114,30.2697,8.308,7.8165,7.835,0.0185000000000004,-0.921121,-0.873309,0.047812,11.1413,17.46,3.45318,8.4,11.3
"2154",2021-01-13 23:20:01,11.4398,29.3043,8.374,7.8144,7.8184,0.00399999999999956,-0.921196,-0.873306,0.04789,11.2614,17.818,3.36421,8.4,11.5
"2155",2021-01-13 23:40:01,11.4467,29.2938,8.276,7.8066,7.8109,0.00429999999999975,-0.921634,-0.873715,0.0479189999999999,11.2838,17.52,3.36368,8.5,11.5
"2156",2021-01-14 00:00:01,11.4495,29.2555,8.179,7.8007,7.8043,0.0035999999999996,-0.921969,-0.874052,0.047917,11.2896,17.061,3.35992,8.5,11.5
"2157",2021-01-14 00:20:01,11.3477,29.4724,8.269,7.8078,7.8147,0.00689999999999991,-0.921601,-0.873741,0.04786,11.2646,16.819,3.374,8.5,11.5
"2158",2021-01-14 00:40:01,11.3143,29.5301,8.341,7.8159,7.8231,0.0072000000000001,-0.921151,-0.873344,0.047807,11.1953,17.056,3.37721,8.4,11.4
"2159",2021-01-14 01:00:01,11.2967,29.4927,8.314,7.8143,7.8207,0.00640000000000018,-0.921247,-0.873461,0.047786,11.1717,16.835,3.37189,8.5,11.4
"2160",2021-01-14 01:20:01,11.3064,29.4109,8.317,7.8156,7.8199,0.00429999999999975,-0.92117,-0.873426,0.047744,11.1692,16.728,3.36424,8.4,11.4
"2161",2021-01-14 01:40:01,11.3351,29.2043,8.328,7.8161,7.8164,0.000300000000000189,-0.921137,-0.87342,0.047717,11.1841,16.319,3.34523,8.5,11.4
"2162",2021-01-14 02:00:01,11.3752,28.8884,8.35,7.8156,7.8111,0.00450000000000017,-0.921149,-0.873413,0.047736,11.2129,16.511,3.3158,8.5,11.4
"2163",2021-01-14 02:20:01,11.427,28.5463,8.375,7.816,7.8064,0.00959999999999983,-0.92111,-0.873335,0.047775,11.2541,16.061,3.28445,8.5,11.5
"2164",2021-01-14 02:40:01,11.5195,27.6823,8.4,7.8163,7.7938,0.0225,-0.92106,-0.873203,0.047857,11.3261,16.581,3.2017,8.5,11.5
"2165",2021-01-14 03:00:01,11.4427,27.0727,8.4,7.8103,7.7801,0.0301999999999998,-0.921427,-0.873487,0.04794,11.3203,16.627,3.13197,8.5,11.5
"2166",2021-01-14 03:20:01,11.392,26.6386,8.481,7.809,7.774,0.0350000000000001,-0.921518,-0.873475,0.0480429999999999,11.2753,16.461,3.08264,8.5,11.5
"2167",2021-01-14 03:40:01,11.3787,26.4533,8.5,7.8088,7.7725,0.0362999999999998,-0.921532,-0.873396,0.0481360000000001,11.2504,16.014,3.0622,8.5,11.5
"2168",2021-01-14 04:00:01,11.3625,26.2789,8.502,7.8123,7.7737,0.0385999999999997,-0.921341,-0.873178,0.048163,11.2363,15.047,3.04267,8.5,11.5
"2169",2021-01-14 04:20:01,11.3761,26.3176,8.48,7.8128,7.7749,0.0379000000000005,-0.921308,-0.873136,0.048172,11.2363,15.196,3.04775,8.4,11.5
"2170",2021-01-14 04:40:01,11.3812,26.3241,8.494,7.816,7.7794,0.0366,-0.921124,-0.872884,0.0482400000000001,11.2395,15.378,3.04881,8.5,11.5
"2171",2021-01-14 05:00:01,11.3598,26.2367,8.5,7.816,7.7793,0.0366999999999997,-0.921134,-0.872824,0.04831,11.228,15.464,3.03806,8.4,11.4
"2172",2021-01-14 05:20:01,11.3763,26.5121,8.447,7.8106,7.7797,0.0308999999999999,-0.921432,-0.873048,0.048384,11.2379,15.477,3.06818,8.5,11.5
"2173",2021-01-14 05:40:01,11.382,27.2121,8.427,7.8074,7.7898,0.0176000000000007,-0.921611,-0.873116,0.048495,11.2358,16.07,3.14187,8.4,11.5
"2174",2021-01-14 06:00:01,11.3687,27.4165,8.418,7.8124,7.8011,0.0113000000000003,-0.92133,-0.872672,0.048658,11.2284,16.551,3.16221,8.4,11.5
"2175",2021-01-14 06:20:01,11.3628,28.8307,8.328,7.8145,7.8268,0.0123000000000006,-0.921216,-0.872487,0.048729,11.2252,16.092,3.3088,8.5,11.5
"2176",2021-01-14 06:40:01,11.3506,30.0034,8.309,7.8217,7.8521,0.0304000000000002,-0.920812,-0.872085,0.048727,11.2154,15.51,3.42898,8.5,11.5
"2177",2021-01-14 07:00:01,11.3515,29.8163,8.316,7.8256,7.8514,0.0258000000000003,-0.920591,-0.871962,0.048629,11.2118,15.945,3.40978,8.4,11.4
"2178",2021-01-14 07:20:01,11.3517,29.9516,8.304,7.8257,7.8519,0.0261999999999993,-0.920586,-0.872047,0.048539,11.2113,15.674,3.42373,8.5,11.4
"2179",2021-01-14 07:40:01,11.3446,30.0213,8.299,7.8268,7.8533,0.0264999999999995,-0.920529,-0.872037,0.0484920000000001,11.2081,15.769,3.43033,8.4,11.5
"2180",2021-01-14 08:00:01,11.3489,30.0068,8.31,7.8268,7.8523,0.0254999999999992,-0.920526,-0.872076,0.04845,11.2071,15.871,3.4292,8.5,11.4
"2181",2021-01-14 08:20:01,11.3455,30.0553,8.301,7.8266,7.8521,0.0255000000000001,-0.920537,-0.87213,0.0484070000000001,11.2029,15.893,3.43391,8.4,11.4
"2182",2021-01-14 08:40:01,11.3267,30.2235,8.317,7.8282,7.8555,0.0273000000000003,-0.920455,-0.8721,0.048355,11.1966,16.049,3.44966,8.4,11.4
"2183",2021-01-14 09:00:01,11.3181,30.6281,8.335,7.8283,7.8608,0.0325000000000006,-0.920449,-0.87215,0.048299,11.1836,16.05,3.49053,8.5,11.4
"2184",2021-01-14 09:20:01,11.3123,30.8472,8.378,7.8356,7.8716,0.0359999999999996,-0.920039,-0.871733,0.0483060000000001,11.1794,15.997,3.51251,8.4,11.4
"2185",2021-01-14 09:40:01,11.3085,30.9754,8.412,7.8402,7.8769,0.0366999999999997,-0.919784,-0.871542,0.048242,11.1742,16.009,3.52534,8.5,11.4
"2186",2021-01-14 10:00:01,11.3073,30.9713,8.432,7.8402,7.8764,0.0362,-0.919781,-0.871569,0.0482119999999999,11.1695,16.066,3.52481,8.4,11.4
"2187",2021-01-14 10:20:01,11.3074,30.9382,8.431,7.8399,7.874,0.0340999999999996,-0.919797,-0.871676,0.048121,11.1684,16.039,3.52142,8.4,11.4
"2188",2021-01-14 10:40:01,11.3073,30.9349,8.424,7.8395,7.8725,0.0329999999999995,-0.919825,-0.871758,0.048067,11.1664,16.107,3.52109,8.5,11.4
"2189",2021-01-14 11:00:01,11.3072,30.93,8.412,7.839,7.8708,0.0317999999999996,-0.919851,-0.871848,0.048003,11.1664,16.047,3.52056,8.5,11.4
"2190",2021-01-14 11:20:01,11.3079,30.9126,8.414,7.8391,7.8699,0.0308000000000002,-0.919844,-0.871884,0.04796,11.1664,16.111,3.51884,8.5,11.4
"2191",2021-01-14 11:40:01,11.3094,30.9,8.403,7.8374,7.8679,0.0305,-0.919938,-0.871989,0.047949,11.1664,16.482,3.5177,8.5,11.4
"2192",2021-01-14 12:00:01,11.3072,30.922,8.4,7.8364,7.8672,0.0308000000000002,-0.919997,-0.872045,0.047952,11.1662,16.752,3.51978,8.5,11.4
"2193",2021-01-14 12:20:01,11.308,30.9049,8.424,7.8349,7.866,0.0310999999999995,-0.920082,-0.8721,0.047982,11.1648,16.909,3.51809,8.4,11.4
"2194",2021-01-14 12:40:01,11.311,30.8287,8.416,7.8347,7.8643,0.0296000000000003,-0.920095,-0.872127,0.047968,11.1664,16.818,3.51053,8.4,11.4
"2195",2021-01-14 13:00:01,11.3112,30.8263,8.39,7.8305,7.8604,0.0299000000000005,-0.920327,-0.872345,0.047982,11.1684,16.917,3.51031,8.4,11.4
"2196",2021-01-14 13:20:01,11.3078,30.8224,8.39,7.8304,7.8602,0.0297999999999998,-0.920337,-0.872358,0.047979,11.1664,16.843,3.50961,8.5,11.4
"2197",2021-01-14 13:40:01,11.3097,30.7542,8.38,7.8307,7.8595,0.0287999999999995,-0.920319,-0.872339,0.04798,11.1665,16.587,3.50277,8.5,11.4
"2198",2021-01-14 14:00:01,11.3183,30.5733,8.328,7.8242,7.8494,0.0251999999999999,-0.920681,-0.872745,0.047936,11.1715,16.492,3.48493,8.5,11.4
"2199",2021-01-14 14:20:01,11.3116,29.9888,8.306,7.8213,7.8366,0.0152999999999999,-0.920851,-0.872977,0.047874,11.171,16.557,3.42425,8.5,11.4
"2200",2021-01-14 14:40:01,11.3076,29.6711,8.272,7.8208,7.83,0.00919999999999987,-0.920879,-0.873082,0.047797,11.1689,16.106,3.39117,8.5,11.4
"2201",2021-01-14 15:00:01,11.308,29.5666,8.275,7.8198,7.8258,0.00600000000000023,-0.920935,-0.873228,0.0477069999999999,11.1668,15.837,3.38041,8.5,11.4
"2202",2021-01-14 15:20:01,11.3065,29.5686,8.283,7.819,7.8244,0.00539999999999985,-0.920979,-0.87331,0.047669,11.1647,15.811,3.38049,8.5,11.4
"2203",2021-01-14 15:40:01,11.304,29.3873,8.233,7.8177,7.8189,0.00119999999999987,-0.921052,-0.873464,0.047588,11.1638,15.478,3.36156,8.5,11.4
"2204",2021-01-14 16:00:01,11.2993,29.5491,8.193,7.8201,7.8234,0.0033000000000003,-0.92092,-0.873354,0.047566,11.1609,15.609,3.37788,8.5,11.4
"2205",2021-01-14 16:20:01,11.2924,29.6243,8.195,7.8179,7.8234,0.0055000000000005,-0.921045,-0.873427,0.047618,11.1554,16.445,3.38509,8.5,11.4
"2206",2021-01-14 16:40:01,11.2694,29.6661,8.262,7.8214,7.8301,0.00870000000000015,-0.920856,-0.8731,0.047756,11.1408,17.007,3.38752,8.5,11.4
"2207",2021-01-14 17:00:01,11.2619,29.9331,8.29,7.8211,7.8355,0.0143999999999993,-0.920875,-0.873032,0.047843,11.1283,16.942,3.41438,8.5,11.3
"2208",2021-01-14 17:20:01,11.2806,30.5445,8.295,7.8237,7.8484,0.0247000000000002,-0.920725,-0.872808,0.047917,11.1302,17.015,3.47879,8.5,11.3
