Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,23,0.9905,,,,92.5,,,0.0115,,,20,,1.8,,,,
,24,1.0065,,,,96.3,,,0.016,,,20,,3.8,,,,
,25,1.0245,,,,102.3,,,0.018,,,20,,6,,,,
,26,1.0465,,,,108.7,,,0.022,,,20,,6.4,,,,
,27,1.0705,,,,114.2,,,0.024,,,20,,5.5,,,,
,28,1.097,,,,120.4,,,0.0265,,,20,,6.2,,,,
,29,1.124,,,,128.1,,,0.027,,,20,,7.7,,,,
,30,1.1405,,,,135.3,,,0.0165,,,20,,7.2,,,,
,31,1.151,,,,139.1,,,0.0105,,,20,,3.8,,,,
,32,1.161,,,,141.8,,,0.01,,,20,,2.7,,,,
,33,1.173,,,,145.5,,,0.012,,,20,,3.7,,,,
,34,1.1865,,,,150.3,,,0.0135,,,20,,4.8,,,,
,35,1.197,,,,155.2,,,0.0105,,,20,,4.9,,,,
,36,1.202,,,,158.7,,,0.005,,,20,,3.5,,,,
,37,1.2055,,,,160.3,,,0.0035,,,20,,1.6,,,,
,38,1.2095,,,,162,,,0.004,,,20,,1.7,,,,
,39,1.2155,,,,163.9,,,0.006,,,20,,1.9,,,,
,40,1.222,,,,166.4,,,0.0065,,,20,,2.5,,,,
,41,1.228,,,,168.5,,,0.006,,,20,,2.1,,,,
,42,1.2325,,,,170.2,,,0.0045,,,20,,1.7,,,,
,43,1.236,,,,171.5,,,0.0035,,,20,,1.3,,,,
,44,1.24,,,,172.7,,,0.004,,,20,,1.2,,,,
,45,1.2445,,,,173.9,,,0.0045,,,20,,1.2,,,,
,46,1.249,,,,175.2,,,0.0045,,,20,,1.3,,,,
,47,1.2525,,,,176.5,,,0.0035,,,20,,1.3,,,,
,48,1.255,,,,177.4,,,0.0025,,,20,,0.9,,,,
,49,1.257,,,,177.8,,,0.002,,,20,,0.4,,,,
,50,1.26,,,,178.6,,,0.003,,,20,,0.8,,,,
,51,1.2625,,,,179.3,,,0.0025,,,20,,0.7,,,,
,52,1.265,,,,179.9,,,0.0025,,,20,,0.6,,,,
,53,1.2675,,,,180.6,,,0.0025,,,20,,0.7,,,,
,54,1.2695,,,,181,,,0.002,,,20,,0.4,,,,
,55,1.271,,,,181.6,,,0.0015,,,20,,0.6,,,,
,56,1.272,,,,182,,,0.001,,,20,,0.4,,,,
,57,1.2745,,,,182.3,,,0.0025,,,20,,0.3,,,,
,58,1.2755,,,,182.8,,,0.001,,,20,,0.5,,,,
,59,1.2755,,,,183,,,0,,,20,,0.2,,,,
,60,1.277,,,,183.2,,,0.0015,,,20,,0.2,,,,
,61,1.279,,,,183.4,,,0.002,,,20,,0.2,,,,
,62,1.2795,,,,183.7,,,0.0005,,,20,,0.3,,,,
,63,1.28,,,,183.9,,,0.0005,,,20,,0.2,,,,
,64,1.2815,,,,184,,,0.0015,,,20,,0.1,,,,
,65,1.2815,,,,184.2,,,0,,,20,,0.2,,,,
,66,1.2815,,,,184.4,,,0,,,20,,0.2,,,,
,67,1.2815,,,,184.4,,,0,,,20,,0,,,,
,,1.2815,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.7,,,,,,20.4,,,,,,
,3,0.02,,,,187.5,,0.02,,,,20.4,,,,2.8,,
,6,0.04,,,,190.9,,0.02,,,,20.4,,,,3.4,,
,9,0.06,,,,194,,0.02,,,,20.4,,,,3.1,,
,12,0.08,,,,196.9,,0.02,,,,20.4,,,,2.9,,
,15,0.1,,,,199.3,,0.02,,,,20.4,,,,2.4,,
,18,0.12,,,,201.7,,0.02,,,,20.4,,,,2.4,,
,21,0.14,,,,203.7,,0.02,,,,20.4,,,,2,,
,24,0.16,,,,205.6,,0.02,,,,20.4,,,,1.9,,
,27,0.18,,,,207.2,,0.02,,,,20.4,,,,1.6,,
,30,0.2,,,,208.9,,0.02,,,,20.4,,,,1.7,,
,33,0.22,,,,210.5,,0.02,,,,20.4,,,,1.6,,
,36,0.24,,,,212,,0.02,,,,20.4,,,,1.5,,
,39,0.26,,,,213.4,,0.02,,,,20.4,,,,1.4,,
,42,0.28,,,,214.7,,0.02,,,,20.4,,,,1.3,,
,45,0.3,,,,216,,0.02,,,,20.4,,,,1.3,,
